Product Name,Price,Discount,Rate,Category,Company,Product Page
ZERO Gamepad Normal ZR-3001,300.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/zero-gamepad-normal-zr-3001-133680734.html
Sony وحدة تحكم لاسلكية DualSense لجهاز PlayStation - كوزميك ريد,"4,499.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/sony-playstation-dualsense-wireless-controller-cosmic-red-133954077.html
UBISOFT Assassin’s Creed Valhalla -Arabic Edition -PlayStation 4,"1,449.00 جنيه",No discount,4.7 out of 5,video-games,Jumia,https://www.jumia.com.eg/ar/assassins-creed-valhalla-arabic-edition-playstation-4-ubisoft-mpg885337.html
Silicone Protective Skin Cover For DualShock 4 - Black - 2 Pcs,125.00 جنيه,No discount,3.5 out of 5,video-games,Jumia,https://www.jumia.com.eg/ar/silicone-protective-skin-cover-for-dualshock-4-black-2-pcs-generic-mpg693600.html
لعبة XO الرقمية بشاشة لمس,700.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-digital-xo-game-with-touch-screen-133915806.html
Dual Controller Dock Station For Ps4 Controller,999.00 جنيه,No discount,5 out of 5,video-games,Jumia,https://www.jumia.com.eg/ar/generic-dual-controller-dock-station-for-ps4-controller-19833713.html
Sony بلاي ستيشن درايفينغ فورس G29,"17,888.00 جنيه",20%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/sony-playstation-driving-force-g29-133962510.html
Outright Games دورية المخالب: الجائزة الكبرى - PS4,"1,899.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/outright-games-paw-patrol-grand-prix-ps4-133831662.html
Rapoo ماوس  VT960PRO اللاسلكي للألعاب - أسود، شاشة OLED، دقة 26000 نقطة في البوصة، ثلاثي الأوضاع,"4,785.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/rapoo-vt960pro-wireless-gaming-mouse-black-oled-26k-dpi-tri-mode-133676803.html
Exploding Kittens Original Game,200.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-exploding-kittens-original-game-133043241.html
2K Games باتلبورن من 2 كي جيمز,"1,349.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/2k-games-games-battleborn-133416584.html
Bandai Namco ناروتو شيبودن: ألتيميت نينجا ستورم 4 - الطريق إلى بوروتو - نينتندو سويتش,"2,630.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/bandai-namco-naruto-shippuden-ultimate-ninja-storm-4-road-to-boruto-nintendo-switch-133433153.html
لعبة مضغوطة على شكل كف قطة بلورية شفافة مضادة للتوتر مع بريق وحبيبات - (لون واحد/قطعة واحدة),99.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-crystal-cat-paw-squeezable-anti-stress-squishy-toy-with-glitter-and-beads-1-color1-piece-133548375.html
عجلة قيادة العاب فيديو ذكية للاطفال - اخضر 22663-2,279.00 جنيه,7%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-driving-wheel-smart-video-games-for-kids-green-22663-2-124811263.html
لعبة تلوين الشعر المؤقته للبنات - متعدد الالوان,499.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-rary-hair-coloring-game-for-girls-multicolor-130210343.html
العاب فيديو ذكية للاطفال - ازرق 22663-1,249.00 جنيه,17%,3 out of 5,video-games,Jumia,https://www.jumia.com.eg/ar/generic-smart-vedio-games-for-kids-blue-22663-1-124811272.html
علبة سوداء دائرية: تعمل كقاعدة للعبة ووعاء لتخزين القطع.,199.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-round-black-box-serves-as-a-base-for-the-game-and-a-container-for-storing-pieces.-133622522.html
Capcom كابكوم مارفل ضد كابكوم: إنفينيتي - بلاي ستيشن 4,"1,048.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/marvel-vs.-capcom-infinite-playstation-4-capcom-mpg72134.html
العاب فيديو ذكية للاطفال - اصفر 22663-1,279.00 جنيه,7%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-vedio-games-for-kids-yellow-22663-1-124811266.html
Meetion ماوس الألعاب السلكي MT-G3360 - 12000 نقطة في البوصة، RGB، أسود,"1,910.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/meetion-mt-g3360-wired-gaming-mouse-12000-dpi-rgb-black-131405984.html
غطاء وحدة التحكم لجهاز PS5، قطعتين، باللون الأسود,120.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-er-cover-for-ps5-controller-2-piece-black-61603137.html
مقابض معدنية L2 R2 بديلة لجهاز بلاي ستيشن 5 وبلاي ستيشن 4 (10 قطع),100.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/10pcs-l2-r2-metal-handle-for-playstation-5-and-playstation-4-generic-mpg3162781.html
مجموعة واحدة من وحدة تحكم بلاي ستيشن 4,150.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-one-set-of-playstation-4-controller-67809025.html
10 قطع من مقابض L2 R2 المعدنية لجهاز بلاي ستيشن 5 وبلاي ستيشن 4,100.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-10pcs-l2-r2-metal-handles-for-playstation-5-and-playstation-4-49250648.html
"Sanosan صابونة للاطفال من سانوسان، 100 جم , عدد 1",209.00 جنيه,21%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/sanosan-care-soap-for-daily-new-born-and-baby-care-the-best-from-milk-for-healthy-baby-skin.-mild-soap-for-gentle-cleaning-babys-skin.-with-soft-creamy-foam.-100-gm-made-in-germany-133926928.html
مجموعة استبدال وحدة التحكم لجهاز بلاي ستيشن 4,300.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-er-replacement-kit-for-playstation-4-49250641.html
Sony Interactive Entertainment لعبة مارفل سبايدر مان - بالعربية والإنجليزية - بلاي ستيشن 4,"2,149.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/sony-interactive-entertainment-s-spider-man-arabic-and-english-ps4-45183005.html
EA Sports FC26 عربي وإنجليزي PS4,"3,631.50 جنيه",10%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/ea-sports-fc26-arabic-and-english-ps4-133847882.html
وحدة تحكم لاسلكية دوال شوك 3 - متوافقة مع PS1 وPS2 وPS3 - تقنية اهتزاز واقعية تمنحك شعورًا حقيقيًا بأحداث اللعبة مع استشعار حركة دقيق,459.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-dualshock3-wireless-controller-compatible-with-ps1-ps2-ps3-immersive-gaming-experience-129933499.html
Dobe غطاء سيليكوني للذراع التحكم دوال شوك PS4 من دوبي - أزرق,242.10 جنيه,10%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/dobe-dobe-silicone-cover-case-for-ps4-dualshock-controller-blue-45385856.html
Kontrolfreek كونترول فريك FPS كونترول فريك باتل رويال - PS4 و PS5,259.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/kontrolfreek-fps-kontrol-freek-battle-royale-ps4-ps5-45385868.html
غطاء بديل لجهاز PS5 - اللون الوردي نوفا,"1,204.00 جنيه",20%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-replacement-plate-cover-for-ps5-console-nova-pink-131440381.html
Point جهاز التحكم اللاسلكي الفردي من بوينت 7*1 - أسود,450.00 جنيه,10%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/point-wireless-single-game-pad-71-black-131671602.html
Point وحدة تحكم الألعاب اللاسلكية من بوينت 7*1 باللون الأحمر,450.00 جنيه,10%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/point-wireless-single-game-pad-71-red-131671576.html
Havit سماعة هافيت H2230U-WG (RGB) للألعاب,931.50 جنيه,10%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/havit-headphone-h2230u-wg-rgb-over-ear-gaming-headphones-129946794.html
Sony دراع بلايستيشن 4 - أسود,"4,036.50 جنيه",10%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/sony-dualshock-4-ps4-controller-black-45016389.html
Sony وحدة تحكم سوني دوال سينس لجهاز PS5 - أبيض,"4,351.50 جنيه",10%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/sony-sony-dualsense-ps5-controller-white-45702866.html
Sony وحدة تحكم DualSense PS5 - فضي,"5,305.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/sony-dualsense-ps5-controller-silver-133951293.html
محول مزدوج للعب وحدة التحكم PS2 على الكمبيوتر,220.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-2-player-adapter-to-play-ps2-game-controller-on-computer-52125268.html
غطاء حماية مضاد للانزلاق من السيليكون الناعم لجهاز PS5,300.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/soft-silicone-anti-slip-protective-case-for-ps5-generic-mpg3798053.html
غطاء سيليكون مطاطي لجهاز التحكم بلاي ستيشن 5,250.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-silicone-cover-for-playstation-5-controller-blue-68591014.html
مجموعة عصا التحكم المتوافقة مع وحدة تحكم بلاي ستيشن 4,150.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/generic-joystick-set-compatible-with-playstation-4-controller-88013713.html
Nintendo The Legend of Zelda: Echoes of Wisdom - Nintendo Switch,"3,499.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/nintendo-the-legend-of-zelda-echoes-of-wisdom-nintendo-switch-133932022.html
Warner Bros. Interactive Mortal Kombat 1 - PS5,"2,025.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/warner-bros.-interactive-mortal-kombat-1-ps5-133932021.html
UBISOFT لعبة Assassin’s Creed Valhalla من يوبيسوفت – النسخة العربية – بلايستيشن 4,"1,449.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/ubisoft-assassins-creed-valhalla-arabic-edition-playstation-4-22745226.html
UBISOFT لعبة Watch Dogs Legion من يوبيسوفت - بلاي ستيشن 5,"1,925.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/ubisoft-watch-dogs-legion-playstation-5-132922680.html
Warner Bros. Interactive لعبة LEGO Worlds من وارنر براذرز إنترأكتيف – بلايستيشن 4,"1,128.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/lego-worlds-ps4-warner-bros.-interactive-mpg2841504.html
Warner Bros. Interactive لعبة وارنر بروس التفاعلية LEGO العائلة الخارقة - بلاي ستيشن 4,"1,120.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/lego-the-incredibles-ps4-warner-bros.-interactive-mpg3823096.html
Bandai Namco ICE AGE Scrat's Nutty Adventure - Nintendo Switch,"1,899.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/bandai-namco-ice-age-scrats-nutty-adventure-nintendo-switch-133667597.html
Annapurna ستراي - PS4,"1,805.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/annapurna-stray-ps4-133962860.html
Ldnio شاحن ثنائي USB بتقنية التعرف التلقائي 25 واط,200.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/ldnio-dual-usb-charger-auto-id-25w-133955437.html
Ldnio كابل موبايل 3 في 1,250.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/ldnio-cable-mobile-3-in-1-133952158.html
Hoco شاحن تحويل عالمي AC15 Walker بثلاثة منافذ PD20W,900.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/hoco-ac15-walker-3-port-pd20w-universal-conversion-charger-133953229.html
Hoco مشترك كهربائي “AC9A Talent” PD30W + QC3.0 + مقبس واحد EU,750.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/hoco-power-strip-ac9a-talent-pd30w-qc3.0-1-socket-eu-133955236.html
Ldnio A2316C شاحن سريع فاخر بقوة 20 واط,600.00 جنيه,No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/ldnio-a2316c-premium-fast-charger-20w-quick-charger-133955993.html
Outright Games بن 10 باور تريب - نينتندو سويتش,"1,690.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/outright-games-ben-10-power-trip-nintendo-switch-133838487.html
Namco Bandai لعبة LEGO Brawls لجهاز بلاي ستيشن 4 من نامكو بانداي,"2,355.60 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/namco-bandai-lego-brawls-playstation-4-49280152.html
Lenovo سماعة الألعاب الاستيريو لينوفو H110 – صوت استثنائي وراحة، باللون الأسود,"2,399.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/lenovo-h110-stereo-gaming-headset-exceptional-sound-comfort-black-130114522.html
Nintendo لعبة نينتندو ذا ليجند أوف زيلدا: لينك أويكنينج - نينتندو سويتش,"3,144.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/nintendo-the-legend-of-zelda-links-awakening-nintendo-switch-24964415.html
ZERO لوحة مفاتيح الألعاب السلكية ZR-2090 بإضاءة RGB باللغة العربية والإنجليزية. أسود,499.00 جنيه,38%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/zero-zr-2090-rgb-wired-gaming-keyboard-arabic-english.black-133943034.html
PowerA وحدة تحكم سلكية محسنة لـ Nintendo Switch - الذكرى الـ 25 لبوكيمون,"2,789.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/powera-enhanced-wired-controller-for-nintendo-switch-pokemon-25th-anniversary-133947901.html
Ipega قاعدة تبريد وشحن رأسية RGB لجهاز PS5 (Slim و PRO),"1,439.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/ipega-vertical-rgb-cooling-and-charging-stand-for-ps5-slim-and-pro-133947898.html
Nintendo Switch جوي كون بنفسجي نيون - برتقالي نيون,"4,719.00 جنيه",No discount,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/nintendo-switch-joy-con-neon-purple-neon-orange-133947906.html
Sony Interactive Entertainment صعود الرونين - PS5,"3,469.00 جنيه",9%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/sony-interactive-entertainment-rise-of-the-ronin-ps5-133836664.html
505 Games كنترول: النسخة المطلقة - PS5,"1,728.00 جنيه",15%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/505-games-control-ultimate-edition-ps5-133839550.html
Koei Tecmo نينجا جايدن 2 بلاك - PS5,"4,148.00 جنيه",7%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/koei-tecmo-ninja-gaiden-2-black-ps5-133839627.html
Deep Silver مترو إكسودس النسخة الكاملة - PS5,"1,694.00 جنيه",15%,Rate not found,video-games,Jumia,https://www.jumia.com.eg/ar/deep-silver-metro-exodus-complete-edition-ps5-133839532.html
